A_OIII mu_OIII sigma_OIII A_HeII sigma_HeII m b HeII_flux OIII_flux
3.0261285972579453 1666.0652942349761 11.527400606649763 13.26760129250221 1.6221580053863582 0.0027188579430998776 4.9547907644109985 53.94801881427647 87.43970830248996
2.4951672653978862 1667.902104337982 5.502316830132742 1.7488327638624983 8.058691108194193 -0.002208497251387438 5.063214334397612 35.326671892676075 34.414003009608734
3.2477642815651038 1667.3501336495851 6.58279901948065 4.9246222902330885 3.8419908967003353 0.00617690496042036 5.152878947487174 47.42629432439353 53.59015721943084
2.543528361532131 1663.4711011579395 11.183568896694387 1.4083622920422028 4.840044729182937 0.0017441544042720069 5.090605121101636 17.08652309682437 71.30285775493006
1.62982976451953 1659.489179652763 15.600981188051783 6.52277498563699 1.0646487931027697 -0.0018104352679578879 5.535750260662594 17.407191108326604 63.73589550450853
3.241747216173266 1667.8403163972225 7.806350540850115 12.733671711712553 0.16845360886306038 -5.875860469115816e-05 5.361379370237225 5.376800252299705 63.43327437946496
3.2398855800351747 1671.4843619119154 4.58757630459429 1.3953188992907526 15.210193127799961 0.001145006133664496 5.323980906198148 53.19834716873342 37.256573310831044
2.7929370529313 1669.4446366629531 8.490501153179617 0.52046764934724 16.027513242772397 0.0007625206365995917 5.273829485147583 20.909797111385718 59.44076733308341
2.7117127635745484 1671.1885686904996 9.74739310696835 1.5604108255208926 12.524291662956177 0.006232090940712966 5.084814027804871 48.987137370330466 66.2555251680707
2.8611080333179437 1669.5922086193511 6.15634817648913 0.519216793170707 8.506299565994002 0.0007256438066591594 5.63505395340466 11.070808483775142 44.15169333752088
2.93711689391081 1666.443869144641 7.055713691652297 6.7272764920173325 2.6182333915325495 0.000305189126007356 5.0341221126478075 44.150697508793 51.94600046276605
2.4548939318622427 1663.5930401224118 11.06904330477958 1.0357817480623646 1.7404692110867792 0.005133965496983334 5.260635192116335 4.518814701951843 68.113430376647
3.3471004034776555 1667.4370868641863 11.650768813114603 15.63072202503526 1.9359148987248664 0.003650002752132154 5.122804867893668 75.84993903289475 97.74921062756508
2.351167674851607 1664.6139723934634 5.27909228229153 0.5119289969909773 3.661686968858069 -0.0013100501741523547 5.72260494321943 4.698734201289012 31.11234816774227
2.366823609249322 1662.2014434757414 12.588021796647636 1.3221968200057947 6.957028719370582 0.002884812303075736 5.106201596650718 23.057373713773295 74.68154829834299
3.8847692316544054 1669.5716206068619 6.049265219347687 1.447479527112519 6.613516234261315 -0.0014708322227570492 5.16789945114999 23.995775383062547 58.905762945437445
3.458983137114818 1664.8859118744533 11.063224904280247 0.19925273570761903 9.291272005347311 9.814972614462627e-06 5.30089765771194 4.640549413329164 95.9224185200618
2.7982554572342573 1661.740674893785 13.876947555988671 0.8141883508598915 3.71477527148819 0.0033903788762392117 5.154627730818087 7.581364274211968 97.33549472175584
3.7889511433143497 1671.4892516542786 5.33766962250929 1.050224084804828 9.69296589551995 0.0029944192613591504 5.589285733311996 25.516940010528632 50.69447489619408
2.636727703487961 1668.0994429309046 6.253546387564016 1.4339565508879053 46.81598151200358 0.005377967971923926 4.5606290024347125 168.27517832362474 41.33154046381163
2.3451059111330497 1660.2032936808291 17.41617317848036 3.426094911905212 0.5235125258917419 -0.0004310602177299101 5.182880464301226 4.495897500439267 102.37764377612076
2.406344139926957 1668.8676651056062 5.622143785549304 4.2958852655791775 3.1872278790798916 -0.003011561362561769 5.391162882935623 34.32066731559522 33.91170456681117
3.910187111729367 1665.3635380253406 9.319817708795387 3.755085168695864 2.085248400767602 -0.0010882310578280933 5.242315194404891 19.627614638613952 91.34712683731873
3.3896287449883773 1665.092939172491 7.850536916102046 1.7859509556736957 9.030828802074048 0.004236235234702082 5.238274676551335 40.42844822905303 66.70239506235183
4.415496816431558 1670.8607119839717 4.882663933519937 1.1300070192839589 8.102952724106038 -0.00025043225972230397 5.583224659056369 22.95167472836508 54.04136917367719
2.8858420840231602 1665.9573792568488 8.371199360151376 0.2286205902307269 21.7003915201987 -0.0033500701133706576 5.193578703864029 12.4357747005245 60.555024107657445
2.9425988024033076 1669.5845013773728 3.5483314757082987 11.644316512383561 3.0277096492044517 -0.0007253716483630714 5.745738954972058 88.37270751913971 26.172497787004936
3.3658671218590053 1658.6477611192959 16.138978822145422 0.7724497347438621 37.77177352113457 0.004385447137828404 4.646998667525337 73.13538291265267 136.1642043635417
3.488260347471998 1664.8226282699563 8.455707100965796 1.1848961494891805 11.258113935005234 0.00040255501084072195 5.202996102665624 33.43765879784719 73.93477512700974
3.89861417513035 1664.2225818051947 7.402480754702046 9.740128828803744 0.7398605191248344 -0.0005312884688437186 5.579382199977468 18.063607508259544 72.33982914112647
2.765687214939365 1667.7518612808944 9.7299573889859 6.230331287945139 2.5642079509421998 0.0018124220974106043 5.219538543678031 40.04555498473936 67.45341387617553
3.1679249096184066 1667.7705454997504 8.351546714578589 3.7943719717355555 3.136673675604804 -0.0003688426676693861 5.408821893440919 29.83315447843635 66.31804692230928
2.7576056602063366 1665.8685071831671 11.87690611304722 16.450704054944303 0.7984805108546151 -0.0009671489382259122 5.133086766398393 32.92598258698589 82.09664688867265
2.906020421626762 1668.8420166536666 6.337577099411874 2.3086621243353984 4.341027860366218 0.00017323433739085438 5.244725440696501 25.12134485176074 46.164894971756084
3.548768433909072 1668.2812215538415 6.866063945943837 6.136831632400857 4.102618138623677 0.008297788345057223 4.992436461364903 63.10957250114742 61.07668250166032
2.455673458668616 1666.6532233269643 7.393731962495052 1.864608232837988 8.180225868976589 -0.00134101954776422 5.1596490541737055 38.23339177391751 45.51182522579202
1.62982976451953 1659.489179652763 15.600981188051783 6.52277498563699 1.0646487931027697 -0.0018104352679578879 5.535750260662594 17.407191108326604 63.73589550450853
3.241747216173266 1667.8403163972225 7.806350540850115 12.733671711712553 0.16845360886306038 -5.875860469115816e-05 5.361379370237225 5.376800252299705 63.43327437946496
3.1501163619718806 1670.6072258321365 5.0808081631886015 0.8527225901925175 15.828719089581082 0.0007268650397368966 5.252263917782931 33.83323103260843 40.11892876031004
2.7314383578306423 1668.5001018254386 9.754856748250088 0.42262357189474753 8.924474924682249 -0.0008710658678163184 5.369667242035177 9.454233495028609 66.78858372820814
3.0211271333039393 1669.924448902182 8.07980777017937 0.6490287329785468 13.097629749379838 0.0068531991191594175 5.201779597468363 21.30819032945897 61.18711323805134
2.8365263447252533 1668.269509534419 7.057207946764979 1.5233388507240164 11.433444901453615 -0.0007841719759872874 5.489169558605008 43.65797177093132 50.1775751646588
