A mu sigma m b NeIII_flux
9.544400200090704 3869.3944510224674 3.561745966522634 -0.005298710250282971 1.2948874461381645 85.2121486881359
9.369231952586041 3869.646742883865 2.8833511897516684 -0.012366589248886874 1.5583524564020368 67.71602666522305
8.887003295882367 3869.256211496656 3.394330932265826 0.0036689865841789022 0.8465510306512662 75.61352021151562
8.37699191624293 3869.5289023425385 3.2227650927062435 -0.003952775566411072 0.6394819195553723 67.6716368653242
9.119244305388369 3869.6395460728163 3.5778596161296 -0.01659129583639358 0.6675826919400332 81.78470303282423
7.197555306084532 3870.545254265251 4.4938788528641185 -0.02064214895673652 0.8709006801918461 81.07674511156438
12.9559157840715 3874.2435380227603 23.6259143208821 -0.05692203920002996 -8.559144213282508 767.2672747421784
5.8676595400759775 3870.146254105168 4.814046892758199 -0.008903948120195931 0.9528810615647002 70.8052005624529
8.431557007865802 3869.4107311152175 4.0127671223014225 -0.01041725148277638 0.6297511902801451 84.80894709111544
8.446221599809329 3870.434090087449 4.158441908636694 0.013320248938740745 0.8918040961054438 88.04061037335325
13.324048550485259 3868.5054132908713 2.2166815539332023 0.012518735530170924 1.1617474561569756 74.03369884949659
6.12510004501506 3870.4892921304768 3.6015764196426883 0.006788690411281644 1.1584199601602356 55.296259568880195
10.56768169831239 3869.153812494117 2.582384372963969 0.007487546754834859 1.2474274355903474 68.40542458603052
7.269529609635537 3870.007160356485 3.720156739055981 -0.016099701395698808 1.123745479287978 67.788727581945
8.148156000993804 3869.634034264354 4.100068511009237 -0.023541166357718322 0.5585974299074972 83.74143199073585
10.613931314534796 3868.6561805355327 2.5696794377962733 0.013355433288677186 1.7777216282525345 68.36678485343135
8.892931617263677 3869.6101772963325 3.614049934230587 0.008518942814821334 1.0795703295800794 80.56177674160976
7.252651234294915 3869.941347481522 3.4971851365995814 -0.01075311560978965 1.5330943606186884 63.57777890073367
7.275920694189133 3869.5312431927796 3.733848348824313 -0.008175266997572907 1.3910582486526868 68.09803273505622
17.700484544955362 3868.486898206812 2.0048729243261274 -0.0089339117270999 1.2457530814603273 88.95327458379523
11.887792103235077 3868.6367966344756 2.504910647598562 0.01815730294162405 1.2538962807783582 74.64201835380271
7.591411459723202 3870.4192455921975 4.07542472359969 0.003986830015694033 1.0717198565905437 77.55063193312725
7.801297614987786 3870.3637253985207 4.0458438880566145 -0.008583418276190512 0.944226478110917 79.11628780672008
11.36107356010351 3869.6757666026397 2.8498949097867357 0.012950460670379665 1.0637766312713515 81.15927365751175
7.608644851638791 3870.188588742455 3.8827021163888844 -0.016033904813996434 1.0669778562357408 74.05106683248214
8.643286107845691 3869.3918752659406 3.952064607204045 0.010300015976422619 0.5708782010326534 85.62347686583456
