A mu sigma m b NIII_flux
0.8002969385705041 1740.585000275592 12.07309116313422 -0.005152298411156582 4.499552268212083 24.219187515588846
1.641209141630887 1744.473597180608 11.160190612541367 -0.005172413282483362 4.304395611259868 45.91192198835268
1.665686838290267 1739.6919377008364 11.877388003741782 -0.004345102464469172 4.288801046360168 49.59115602184828
2.306328874347048 1737.5630060693154 4.371353967918457 -0.004869061945603791 4.451843457503439 25.271274496293447
1.801421060272244 1739.7143742858195 16.34342399456915 -0.004160817525571185 4.112919517191238 73.79861605831906
1.0768787981906833 1744.2329991329195 18.228391201572045 -0.0050211953565103135 4.458197386222137 49.20453151856008
1.2604068653067815 1743.080913409472 22.695514144152536 -0.004492943780830672 4.177338904985684 71.7035602498007
1.4572444237970275 1738.5162852065666 22.080112579378593 -0.003649490906777646 4.19501580516996 80.65357449888008
1.3923113241304872 1741.401714933642 15.929318237641557 -0.004093267864822274 4.13499559586195 55.59343107386265
2.1660287595495165 1737.534514524264 13.24426126002263 -0.0043443588572871505 4.387433519716547 71.90877527277881
1.2880272714382361 1738.7893683976893 18.306138306823147 -0.003468180069060263 4.182710116041599 59.103300232260146
1.6450023476063502 1740.4593722248699 16.255131791160665 -0.00341060581317845 4.1019257278057495 67.02656316648928
1.0123789120477353 1739.4515057429105 16.457670873495573 -0.004917524056686648 4.388188470483611 41.76393366224242
1.137818905675351 1742.1820195283742 18.68116788978256 -0.004884212821421976 4.477384661614577 53.280354199864256
1.1434754038418922 1737.4369649659645 18.64615178621958 -0.005279701302783031 4.501840278093396 53.44486406000922
1.9112968867937745 1737.801588346473 15.712011260110065 -0.002642364870990589 4.161907106212036 75.27484471312319
0.9787582333475208 1739.214585934506 20.661610036208113 -0.004129346121013679 4.281595777088335 50.69084409104368
1.741402255400029 1740.1277539744535 14.962263943765471 -0.005169846067476192 4.370647602376737 65.31100226164484
1.6556103761024468 1739.4930444758038 14.529680502452038 -0.005551135628218163 4.511096390454577 60.29817089606884
1.3309194173186416 1737.7298604842726 14.384861454608656 -0.004273542024992773 4.419628442483198 47.989627487245855
0.6965484209333355 1745.9684857847603 29.16966212423332 -0.005884420515221166 4.484322009183076 50.92987905756372
0.7210694505758879 1737.255888208935 20.59334108706847 -0.005442524496807631 4.442052299751974 37.22149762675541
0.8640845270162016 1737.308588465629 6.321378654761796 -0.0052501666316500705 4.490688021149341 13.691718710520869
1.2734661678582038 1740.6981465833655 12.855215736244304 -0.004513362064154893 4.314879157194674 41.035215179881746
2.4830179254750084 1737.9923927927832 12.457035853727884 -0.003270116747611805 4.189877854104753 77.53262775749685
1.5024660473506604 1738.0005171873918 13.875099854747514 -0.004764366592832814 4.549288156683386 52.25534484432488
1.4160310746109457 1737.7398894476567 19.88458425915687 -0.0036858678453105752 4.13080040656108 70.57960662467973
2.2993881232866404 1737.971347054376 17.2625048457619 -0.0050828205573975925 4.230371026787804 99.49609397274715
1.4700763731895234 1738.599969539741 11.512222039848266 -0.005970505600534313 4.5365105118326365 42.42178995583807
1.3499309951932195 1742.912035634027 14.715815607400659 -0.004787027637105953 4.356514035505955 49.79501191999237
1.1215685082402764 1738.4031422116873 15.748202605444245 -0.003145505384681084 4.563094725709992 44.273793406607055
1.8000632526745188 1738.8852554489933 13.976325253721857 -0.0036611275921494164 4.276345545715747 63.06242966109348
0.9789133747448497 1739.8824377474944 12.290988857340002 -0.005476551009479424 4.519921823156927 30.15928361662525
1.7924432561193062 1740.4085606271378 13.226246969375612 -0.004932802184951815 4.382314954286552 59.42538143655878
0.7819472159655627 1749.8405396123376 18.868704292391886 -0.006430205322146098 4.477412295524873 36.98362273225807
1.807466375995215 1738.7403828720173 11.899298449647194 -0.00467166960337919 4.352704993832764 53.911512773295044
1.3903547656303443 1738.4038868046473 19.527555135274056 -0.005816213012807466 4.30455667652071 68.05553253497692
1.0631653347246086 1754.2696283177634 6.392022782216749 -0.005264378073806487 4.491525933508645 17.034486878614604
0.9468969615921004 1739.8649663571748 31.722937562583787 -0.004838144333623112 4.229890200555104 75.29498543137777
0.7832762912182742 1738.1873463151717 20.16309485152525 -0.006646647836383687 4.507052251420092 39.58786754538304
1.411378971756177 1741.856218603085 15.100490365665749 -0.005680874675093015 4.322335632907668 53.42255161288451
1.6615662188358675 1737.867212237209 15.784068221028283 -0.004533306086545938 4.377885845649529 65.73952132993111
0.8284122888894303 1740.122855346607 20.030105953014488 -0.005016356632237949 4.446528278243813 41.59294899136227
1.6000788163923345 1738.4134000800811 17.477808077086536 -0.00380841267568649 4.232511196312511 70.10004162250378
0.32632431867906986 1737.6695039898204 13.58522804128918 -0.005379818393676764 4.4512929886303345 11.112360114382014
1.606209738870422 1742.109598639371 13.234633948985476 -0.005572711460799979 4.612109551010154 53.284896045250655
1.4977828984397619 1738.2369436783729 18.090768212425424 -0.004822798110977114 4.362873052614696 67.91970813658374
1.7533775479460392 1740.8091892231612 15.19430707482935 -0.003411396730095449 4.21092624584461 66.77997843396236
0.9693018230740299 1739.1290848888707 16.602318997507943 -0.0034566569748863732 4.296271248190795 40.33831173609358
1.407139698411995 1740.3232558389282 16.53775051423388 -0.005806868472040946 4.463179457481004 58.33155926114345
1.7807803869281373 1741.6769185907947 12.157285820181219 -0.006310789860834739 4.573588145492285 54.267138908098836
1.3042469320503105 1737.7485420736996 11.09072446669791 -0.005307186844159617 4.588145649476553 36.25848667970395
1.4222133199727052 1740.1139806439523 19.407115706652114 -0.004300865707641517 4.316676905506209 69.18559354621118
1.2132680472117838 1737.7144710777443 17.24729725662091 -0.004478465811651549 4.365487706682181 52.45268724379222
1.186488540718949 1738.3136852379187 11.976555846073957 -0.004727946572710562 4.436816944312279 35.61930376080603
1.1530105980447625 1741.475350387835 13.326682279388146 -0.004536185153462797 4.363008123283955 38.51636354373905
1.3976590580679127 1739.1041566577233 19.149977718912343 -0.004202508619554187 4.502966386241725 67.09025624885966
1.190097959416431 1743.5072391512037 13.929378260604677 -0.006118480048204872 4.622025410996704 41.553190670099966
1.324661161687743 1737.9069475288854 21.224475728732564 -0.0034880114188775625 4.147266873826166 70.47445221084472
1.6203669155835074 1737.0383234030335 14.664223047989964 -0.004312107665133312 4.27774112850366 59.561051904025625
1.812129482977616 1739.6650799794884 13.308903616573714 -0.004620323870397092 4.2954285078942736 60.453498700194515
1.825711234820608 1740.685986240262 22.432033873284585 -0.003958177753829563 4.02580732888691 102.6574977741693
0.9613224426617683 1744.89890216486 14.692029647996138 -0.004686517104619528 4.509168417133826 35.403060850453905
1.4571587084413573 1739.235090100756 9.103197719178688 -0.004600907762239871 4.471424842110774 33.24993234063112
1.048096930790272 1740.5021189577928 17.918682862836995 -0.004573633355495781 4.352553028321283 47.075773702015105
1.9160786964744412 1739.2431853489413 14.66738993127327 -0.0044368401602078115 4.317432887061071 70.44596364144988
1.3900667912968876 1744.6997041706668 14.06652266104442 -0.005138090454292031 4.300614016968242 49.01312039543039
1.7595894148821944 1737.565837352244 13.019182076666956 -0.004152050120064774 4.318973588270388 57.42288069711673
