A mu sigma m b OII_flux
2.084130928004881 3725.9358860911457 13.381265719529537 -0.0003803128670926703 0.6476985137607405 69.90562573077135
1.0949359144960198 3725.175067787215 33.56668095644312 -0.0011638535134718552 0.8044771333437569 92.1270226676811
0.846230951903067 3722.5542490424837 23.35579287386739 -0.0004253765518348496 0.6298836474227116 49.54199092714839
0.8536051094018339 3730.9773962796867 57.44597966105267 -0.0010937288384005057 0.5539982511101312 122.91547966268728
1.4941225793971522 3725.131659874774 16.18476549562923 -0.0009501229745774245 0.8905894474035532 60.61534401651935
0.6687851687653834 3722.5546994611177 42.99607127106161 0.0009309737093116462 0.8438297795516323 72.07843388354513
1.1359234580850432 3725.804986086476 19.759298185488607 -0.002071963697894006 0.6887730963936116 56.26139776813973
1.0992647535521942 3721.463622136848 24.180418247502004 -0.0008834729726905019 0.6489951741318313 66.62788782097164
2.0341711258977564 3719.7718560302646 9.51311712579055 -0.0008545466067612164 0.7810901616530744 48.50653622146663
0.968005820424243 3718.100344659037 24.509983428409242 -0.00024821688562569636 0.6257866919324787 59.471777705105545
0.3475714967619915 3724.550350130471 18.75215343562555 -0.0003596743729053309 0.871093529136141 16.337486291431667
1.5472982992614186 3720.841549907549 27.08279508626964 -0.000687151685369399 0.6814424416702022 105.04066586791392
0.9661772491815388 3722.8284691915246 17.86006331468664 0.0007029489917011887 0.9239832161317999 43.254344528808396
1.1753237329332644 3723.7641479187073 32.23223950321048 -0.001998499997348552 0.4917212887313045 94.95939115701792
1.6326962415731234 3728.958402992231 1.9161455011054613 0.0002053705523223791 0.7634497945199804 7.841945343106081
1.049300946463664 3728.01116216373 21.558589741125058 -0.0004728513619423905 0.7620440709016337 56.70356272346389
0.938517694810284 3721.525136940381 44.03831352416684 -0.0010342070205689008 0.7455250506854555 103.60079270225474
1.7809276337647146 3725.3493204891274 13.270427440203058 -0.0016218402778350291 0.6479669438083325 59.24082781184778
0.9008137353352619 3731.600301038966 48.16426364320223 -0.0016646600332145183 0.6061366715959287 108.75515675713157
1.219607439327687 3718.358882716307 18.474702552414513 -0.0007586953269574571 0.7983465881322752 56.479059200289335
0.7245289619097797 3725.979736309469 26.856465646500617 -0.0014416076829397648 0.5904094111178302 48.77469280980946
1.5449599469300153 3725.0676161659894 16.505049188443294 -0.0009181770073988556 0.8984360401487774 63.91811841200642
0.97634765654298 3718.1606031462775 29.153331936632377 -0.00015866795737947616 0.8784463799353861 71.3481340912504
0.9212598069841421 3723.468606999672 60.860619245893076 3.714984520661064e-05 0.7020211145271604 140.54274288247504
1.8789403601740045 3724.48846369311 18.531784436198528 -0.001425078988765008 0.7635207557393192 87.28109161099792
0.5254416358416958 3720.0413793299726 63.01032648875353 0.0004794556952928367 0.6479628998174563 82.99007313001535
1.358181633156223 3724.9193036399447 14.932110398362784 -0.0011853747356565096 0.856651214289378 50.835720061835175
1.591531133251673 3721.9774786106987 14.911277078240763 -0.0009287433608871545 0.7698261096543044 59.486704900474095
0.8035648797237429 3725.0023920203776 28.791504251582452 -0.0008259673491216649 0.7211422585758616 57.9929548397533
0.7706275660698478 3729.5777393157455 30.694910655844193 -0.0011664985554280336 0.8725393595733804 59.29264821377829
1.110599871106645 3719.5593525052636 21.00914375770275 -0.001002565918220795 0.6134306703457121 58.486536763882825
1.2927170447463454 3724.1893488796995 15.698993301195658 -0.0008310726318431934 0.6744873601799551 50.870407131059864
2.061471903645927 3724.453433353136 14.067668049886715 -0.0007688394844164135 0.7468408027308402 72.69247672991143
1.3975517186581154 3723.8951765706083 25.0965904074621 -0.0007016053032247343 1.0158318520705651 87.91693630746457
0.7130721313120356 3722.785878979475 29.011078847213252 -0.0007734887431280842 0.5892765588487754 51.854598626216635
0.9622554134529846 3732.809748105311 53.560896675614465 -0.001077053806701298 0.516746307617215 129.1897733267203
1.8412162164314612 3733.1765323012833 16.28923827665921 -0.0004693134784608447 0.7999145760834241 75.17881944756962
0.6566835186800951 3720.919636529692 39.39198882979008 0.0008662306566094122 0.8762141057794236 64.84163525240794
1.51007144334928 3724.849356322803 14.588512676516725 -0.002055284481137378 0.6956848354524154 55.2202598621025
1.3966464928020625 3718.9389677043564 19.529431998143227 -0.00031907086360680745 0.700191952726811 68.37007268113355
2.0861659078473744 3718.4363894486582 11.237856916234055 -0.0009674153593206881 0.6899820130912593 58.76547843543664
0.43243789132486155 3725.505455550992 24.51010136301498 2.5660269475305184e-05 1.0047942896101907 26.567995096723138
0.612763432271267 3724.2804462469103 22.42870081193402 -5.560033806884521e-05 0.9872107579948254 34.44981483806821
1.4467790878915043 3725.3922201366504 28.03834416259381 9.0655093977127e-05 0.5688987247732604 101.68210286642727
1.4083405829489855 3721.9688151784453 15.937413894439036 0.0008483649549438176 0.7348466530465518 56.26204059446422
