A mu sigma m b CIV_flux
10.46041666391162 1552.4230927012443 10.306962881177409 -0.0035656283481218724 5.188656651831135 270.2524439578039
10.190293388003443 1551.1861747066744 9.757223968280476 -0.002240971845753021 5.169518861912801 249.2314797749378
10.204979061771613 1552.3485584878083 10.492511876699796 -0.0032111457103317633 5.333213776295941 268.3993882507692
10.218338012046694 1552.1011125119455 9.987129338479637 -0.0036047122663561146 5.342183646052261 255.8060861534262
9.858212548196413 1552.1782011683417 10.23828853366056 -0.0052636017723809965 5.436043406357582 252.9970611112632
11.621765519016677 1551.8188082770248 8.924634551505928 -0.0048101686687561955 5.763342905920284 259.9875099629675
10.915502202928817 1552.5791665702898 9.533272080228258 -0.003587836628213572 5.473082773556535 260.84087223881426
10.559132887284914 1551.93378437139 9.994152395494035 -0.005236531284363843 5.705650181249491 264.5234371589043
10.872913161855326 1551.8149088415444 9.28340629204646 -0.004174188835335607 5.2764331565074745 253.01321874952615
9.739104343962616 1551.9698039137045 11.285258609669352 -0.003396137785975941 5.032798069179491 275.4992803409503
9.81352849095128 1552.7027464300038 11.06813866689805 -0.004587250654315474 5.57229632548523 272.2636819544622
10.242558176325648 1551.5562327777463 9.478825696679642 -0.0030971629817839854 5.420555108236722 243.36208121084138
11.12409088576076 1552.3329123685014 8.554768075793422 -0.005014494642548842 5.555413906076575 238.54081719784784
9.529705065081883 1551.833199583474 10.491038579137992 -0.0028306148051742094 5.355663595978387 250.6039304357015
8.739963998719908 1553.720611003341 11.63567736680415 -0.004066402275402447 5.559498883181842 254.91256826490812
9.3904587457118 1551.601497536724 10.517296519128948 -0.004584386498268613 5.623872095123338 247.56022094203686
9.516008458675461 1552.9169425351427 10.051776592042037 -0.005068596346042273 5.551457382983459 239.76599065493411
10.95121341013102 1551.9928320679837 8.614430611763753 -0.0034755788986751074 5.244812448748996 236.47147136488766
10.342305317760726 1551.873752601281 9.2836139695054 -0.0030935903554896197 5.446655007906985 240.67133227453382
10.304473022961723 1551.596400928169 9.826891472083735 -0.003589625361584737 5.623511420430043 253.82353049109358
11.653195638970882 1551.4645274940028 8.19430120652877 -0.0035287391892700384 5.477753965392446 239.35742029711417
10.059541104413864 1552.5688114638572 10.159360469177193 -0.0020631754592562563 5.227575325351216 256.17366033855524
