A mu sigma m b MgII_flux
1.6648597786178292 2796.3028275644233 4.366789892118917 -0.0007047818594210127 1.1891868585455425 18.223420304682165
0.31587723995556427 2788.786714375415 9.888306141409142 -0.0005433582393489414 1.2378797541155708 7.82943048463298
2.5472479922309548 2795.4654797262206 2.9951650196764135 -0.0011115861665650952 1.1836622489138926 19.124140151537905
1.0838200527333903 2795.650331421594 6.366853781089297 -0.0009784220157433453 1.1418139048648344 17.297048068764198
0.8742235395119833 2796.2515575349985 9.102533839141223 -0.0008744312830781437 1.1780584235839235 19.946868863772263
0.5015726396446976 2791.4701706082556 68.49982603545533 -0.0011736262967480663 1.130528605329164 86.12182826356181
0.7553230351183128 2793.031045401077 10.40971093716491 -0.0011290839471255606 1.2261500163248316 19.708852247628197
1.4540235860963215 2797.073433548087 4.417007732096166 -0.0004277444752183232 1.1927637838359666 16.09865320861735
1.2818074977970633 2797.82666489408 6.4093892681895595 -0.0009945070102026807 1.278629400779138 20.59346332506677
0.6065915422548919 2806.62048727571 65.90649846548416 -0.0008171871307107491 1.0511729236929974 100.21079868639094
0.7520240066082027 2795.348047168375 6.670422061047542 -0.00022705243603110493 1.2045820850318822 12.574043340477939
0.19551097460465844 2793.0732835754543 58.722332323029484 -0.0009654293428609632 1.2285235131167618 28.778249354722693
0.4300790275663708 2804.4325839594553 72.17077196976177 -0.0008128829051820989 1.1974846291512113 77.80357448259566
1.15853633632412 2798.705696463955 6.18321175822562 -0.0005352604446634578 1.275619703494165 17.956170225634484
0.5056018522936572 2796.059406354714 60.97255193640545 -0.00010477029451071791 1.1031061349806877 77.27392335326687
0.7612428927831886 2807.6986628429336 58.49699882257431 -0.000980790524924856 1.045420190179678 111.62122139078073
1.7126476015158385 2797.573065506189 4.59692914168867 -0.0008202503793414464 1.1274853984377589 19.734483045841355
0.5406433277230543 2805.7961961788233 74.98332151662574 -0.0010386963860576424 1.060381638867147 101.61678633732163
0.3001917190990302 2789.3477334752542 41.510761720368144 -0.00047070374591663157 1.1980301493163463 31.23556347401572
1.7403934461786637 2797.419576865894 2.812269694318433 -0.0007463034108553842 1.2182371681592694 12.26858115904302
0.5582584950464267 2793.478943273607 55.98713452654144 -0.0009340842064280374 1.1127183358930648 78.34540232561575
0.6085206277482983 2800.667184126885 40.868935188999146 -0.0010599807887515871 1.1102890432492385 62.33881771465646
1.1268229895617168 2789.2531046996837 14.513137724486192 -0.000200799884773084 1.2033717500366752 40.99274015822699
0.5972659028765752 2802.0575558931996 67.7036901572833 -0.0009116025148878529 1.0759381489871112 101.36079231606179
0.5130089312479307 2795.4356180020804 59.585794670118624 -0.0006766552857720424 1.1192293319402888 76.6227254993312
0.4860457303281156 2794.400938560596 49.217926659255866 -0.001263718507683022 1.1085478118894665 59.96397043768374
1.5326638107954005 2796.300598782281 4.9608578282008855 -0.0010836190869053294 1.2502416932500484 19.058715100675144
1.123794384392244 2796.0435610555196 6.6671928674936485 -0.0008963593828035619 1.2651166031971643 18.781047465337736
1.7303180868077817 2795.539808669022 4.918635401751356 -0.0007517861569520624 1.1567963477167305 21.333421440062697
0.5435967790653693 2792.432722292895 11.979340683412943 -0.0007502440200372733 1.2537807791158124 16.32299039419295
0.3347178341334921 2799.879224542203 2.724145140272711 -0.0005046186687841637 1.2850655127149615 2.285593696160376
0.8237813078948383 2793.0342670380205 18.99405913181299 -0.0007010427170258465 1.1803305588552977 39.22108947212156
1.1721493618224357 2797.088792094097 6.736494957420424 -0.0006075468355876009 1.1257019800555144 19.792783701228498
0.819730689182333 2793.809781992602 10.17124798528451 -0.0005558807828389826 1.2442071009503306 20.899474762193556
